product_id,name,category,price,stock
29bbbf44-f8f9-4d89-b5be-9a8adc932ce2,História 833,livros,56.49,86
713234ca-c198-4984-891a-b3495fa58676,Bicicleta 619,esportes,1278.05,16
aafefc5b-e5bc-4fa5-89b8-51f68edd3241,Lâmpada 628,casa,62.27,71
c09d6799-bd70-42f2-a955-ba962c8bf4f2,Autoajuda 309,livros,54.1,64
4df43025-c6ec-4135-a205-97a8c2d959b6,Caixa de Som 763,eletrônicos,836.67,137
ead86a4f-7140-4850-980f-a34063922a0d,Tênis 983,moda,187.17,108
c3f6ca00-6b99-4e0b-8f92-c72410875f0a,Mochila 415,esportes,215.65,35
ccbb37c4-c8a4-444a-8df0-16a3d5eb9a98,Bola 887,esportes,87.38,105
2f1c242b-2d01-4934-b0d8-c08b4bfe6d78,Smartphone 164,eletrônicos,4958.77,136
e4a3116b-49e9-4385-842c-6c102e5e3e95,Jaqueta 112,moda,391.02,47
93713f20-ec9f-43e1-be26-01ff49b91b36,Lâmpada 203,casa,64.38,73
ca91ed02-b761-47cb-8c0e-5abe7cd2ed42,Caixa de Som 197,eletrônicos,986.46,19
169113cc-5fba-4537-a392-9ab2ddaa0187,Notebook 577,eletrônicos,4401.34,104
f1b56ddc-0c4b-4c59-aaef-8a52b71a9649,Livro Técnico 869,livros,-160.08,104
8c232b7d-9bcc-42fd-a9f6-444276c51a01,Sofá 691,casa,2480.33,21
63a2137d-93ec-4d2b-87ab-84e6c9150098,Tênis 743,moda,283.38,63
30577f5f-a1c7-44e4-9ccf-bdd7665e1a1c,Lâmpada 884,casa,40.03,101
5ea0e530-f8a6-49aa-9869-179b7961d127,Tênis de Corrida 326,esportes,255.88,10
8363b3a1-052d-4312-aa79-677f1b909afa,Panela 780,casa,234.38,44
92d29891-5ea2-4f8a-bbbe-5e3f8c96443c,Mochila 453,esportes,230.97,86
6549eff7-fa09-4c69-a4b2-d981a1fc05a4,Camiseta 552,moda,50.74,110
f2d7c63f-5e84-4df7-9148-54aa1f8f47a1,Bola 673,esportes,123.58,99
09300117-d712-4eda-be69-05765b7561d2,Fone Bluetooth 981,eletrônicos,645.6,79
2375e2e6-442e-44e5-9074-d92471df47a4,História 192,livros,59.28,107
bcbad7de-7ef0-46aa-a722-34edc5ae08fd,Camiseta 544,moda,71.2,12
cc1d0f28-7492-479d-9670-309b0387d249,Jaqueta 430,moda,318.68,74
b3666887-38f1-4d84-94c9-e6af9d155910,Autoajuda 710,livros,42.36,89
2f2946be-a81b-45a0-b41d-cc73ed738090,Fone Bluetooth 121,eletrônicos,436.95,9
b82be536-28de-44a8-952e-3ac43a108584,Skate 817,esportes,578.85,96
