product_id,name,category,price,stock
bc10cd9d-41b1-4ff0-9a3a-b3b8a62f26ee,Infantil 996,livros,43.03,13
9a72651e-e465-4a2c-b9b0-a63034466c11,Liquidificador 906,casa,156.16,48
ddbdc266-810e-490b-842f-44e6c82f043f,Caixa de Som 277,eletrônicos,934.58,99
0a0c0a4e-0335-4ad5-b2f3-3d657c780fa5,Skate 955,esportes,549.5,136
6a40e51e-4670-40e8-998d-2759c814c4ab,Sofá 547,casa,2517.87,148
b264c187-c98a-4afe-ad41-2cf276a66713,Skate 193,esportes,696.84,25
550230c6-eda8-4466-a515-a02e2ffe9387,Skate 817,esportes,415.65,3
66a48380-a39b-4614-b669-398d95277516,Panela 425,casa,224.25,88
36b13972-acba-4cdb-a356-9662c870f3f6,Tênis de Corrida 714,esportes,314.32,133
2160cc63-3620-4654-8efa-bb63233f0d81,Autoajuda 764,livros,45.71,66
ded86739-02a4-4a0d-8b1c-decc02bd3c62,Infantil 705,livros,30.38,116
b56723d7-157e-42fa-ac21-ef4e849b4cdf,Smartphone 967,eletrônicos,2754.97,101
75ee45e2-b0a7-4893-b3e4-3722c69c84fb,Liquidificador 766,casa,365.99,35
6320b114-a1cc-40e3-b413-51d58650eb2e,Smart TV 984,eletrônicos,1639.91,6
bfc0a28f-bb93-4cf8-93e6-d62c5f7bb070,Lâmpada 712,casa,,115
b621ebbc-6a5d-4579-b6f1-262fe92f489c,Smart TV 752,eletrônicos,2609.58,55
7bbdc3d4-7622-421e-8ea3-dd275688990d,Sofá 844,casa,1995.52,134
6fb501e1-e0e4-4d67-9395-b0d6a1795f99,Bola 282,esportes,157.24,49
6b2c1a63-46ba-4a54-952a-8566f5e70d3b,Lâmpada 765,casa,53.68,101
ac29b86a-9db8-4dd2-ae09-d7f7bcf8fb72,Caixa de Som 410,eletrônicos,882.56,24
e4e689b4-66cf-45c7-96ae-f2aa31de8b2a,Smart TV 246,eletrônicos,1990.52,111
7e5e6cf5-9a2c-4156-85a2-e412cd7e6648,Autoajuda 858,livros,66.35,52
e3decb36-7f32-470a-9bdc-10edff702ff7,Skate 245,esportes,681.55,107
e62d4bde-2a1b-4bd2-bf73-c5a41742b325,Camiseta 257,moda,62.82,21
c3c90c62-4eb2-403b-9372-bbce67e81f16,Tênis de Corrida 376,esportes,,67
3125fbb9-21c8-4e57-b1b0-58c654ac379a,Lâmpada 881,casa,,74
8efc0249-ccb5-41c7-b3a0-8e6098edc599,Boné 262,moda,32.74,136
9406e365-76c6-45e4-839d-5571e8d75093,Lâmpada 716,casa,25.16,97
c28f68be-7b16-4665-b06f-3bed9a75afb3,Calça Jeans 199,moda,147.65,81
b23f244e-2eb5-4dc7-8b3c-63a0390833a1,Jaqueta 102,moda,227.3,15
512fe479-33cb-45ce-ae5b-992dd61a504f,Livro Técnico 722,livros,73.71,38
8e1d2eef-c209-42c7-9a83-fe201e913105,Bicicleta 409,esportes,2031.87,95
47491537-ee92-4f87-9f58-2d097a903f44,Boné 292,moda,53.5,13
e057a339-ea70-4a23-a6ec-e5ebb39ba00b,Sofá 102,casa,2715.73,150
1f78dff9-a374-4e8b-9b19-ce28be85f3a4,História 818,livros,83.35,136
89370e85-aeac-469c-b0b5-b5e4b0aec15d,Panela 578,casa,86.17,109
84b8860f-bb86-4d6b-9cd0-1eddd6bf127f,Tênis de Corrida 554,esportes,361.99,13
f342d2eb-e109-41fa-b7fb-5e304afeff37,Smartphone 256,eletrônicos,3698.45,76
2609d9eb-1fdc-45fa-9fdf-147b12ec97f6,Tênis de Corrida 987,esportes,284.2,78
1a9297ff-0dd6-45c1-b0cd-b9ee150db210,Liquidificador 633,casa,386.19,90
c2b00aca-88ad-4d7f-a5bb-f63edc846831,Tênis de Corrida 199,esportes,523.13,19
d4672535-a0c0-4278-b684-7a7280dabd15,Liquidificador 101,casa,389.33,13
8bfc3792-b9cc-48a4-b964-6e8866537291,Camiseta 389,moda,69.22,73
32ff4067-40b6-4ed1-91af-0f624f7d1b32,Bicicleta 955,esportes,2000.36,59
b1a35b96-ad9c-484f-bef0-478f6776badd,Skate 566,esportes,291.62,56
8cc1afb1-6ee7-463c-936b-67a6feee83df,Bicicleta 232,esportes,2173.61,80
63d5dcde-f722-417a-b7e0-397f82704aae,Autoajuda 110,livros,55.84,128
baf6f0d5-1aa4-4f87-8cb1-ad651d5862b6,Bola 617,esportes,77.71,87
50f2c0ba-6fb2-4f0f-8b7c-5667d4c33c36,Panela 991,casa,114.74,111
568d29a4-1d1a-4008-8c2c-2a3e614e63fb,Lâmpada 759,casa,54.14,110
f1c1d72d-718e-4f9a-9b3e-5473c6ea10d5,Cadeira 861,casa,130.62,127
e379660d-0f86-4c65-aa96-c65f0a5c8ebf,Lâmpada 770,casa,67.19,142
ba42b4a6-ace6-42ab-98e0-ef58e6e46214,Skate 244,esportes,256.11,0
4218f350-85ef-4522-868c-03b94947f34e,História 710,livros,105.21,43
3ef3faea-b279-4f81-b3f2-eb183d292d96,Bicicleta 206,esportes,864.75,92
199b5885-f377-41e0-ad7b-b6a84fb010ef,Sofá 693,casa,2478.62,52
6a93667c-0ead-403b-99c9-fed0aaeb2415,Caixa de Som 709,eletrônicos,294.19,135
2bb328ba-be28-44a7-8e61-158886818266,Bicicleta 113,esportes,1060.42,141
c57a281d-d171-4415-9622-d5c7bcbf09c8,Sofá 183,casa,2835.43,11
d450993f-49b7-499f-b3f1-592006e70ac9,Fone Bluetooth 362,eletrônicos,340.16,77
aa287f8c-1e82-4e1d-8949-002268f4835e,Smartphone 668,eletrônicos,2502.52,148
bdac5f38-9c2c-4335-a60a-4e9406ed8bd4,Fone Bluetooth 685,eletrônicos,580.83,79
d8cecb53-0d29-4258-a91a-38d996f21b0b,Tênis de Corrida 983,esportes,594.63,22
adb5869a-239f-4259-adb4-5fb968da0eb8,Autoajuda 588,livros,35.84,44
eb9033fb-ef15-4908-b004-bb5fcbc13025,Liquidificador 851,casa,175.18,9
b63f3085-29e5-4a4b-b08c-77e412f64c23,Bicicleta 438,esportes,2039.26,103
c93e94f4-edd1-4ac6-9592-48e232f66d9e,Panela 486,casa,154.44,15
105b71f5-5b85-434d-af95-68f5ec271e38,Mochila 430,esportes,136.66,87
592ed8dd-2375-467d-b6c6-dfe80f1a2723,Smartphone 506,eletrônicos,4569.77,121
558d0758-9f62-4a30-8955-81205461bf54,Tênis 379,moda,599.86,14
fdb55b1e-a60d-4c02-a87f-9b813a5981dd,Panela 533,casa,203.6,144
99928478-82f5-4d1d-a3bd-195f09359070,Caixa de Som 335,eletrônicos,742.19,29
6abc6cff-24d6-4846-8b0a-4a60f1b1e6a1,Mochila 655,esportes,291.79,0
70d7c672-b27f-4865-8f34-6c097c8b55aa,História 984,livros,107.99,10
b8bbf5c1-b6b1-4c71-b8fa-c503b1cbbef8,Panela 584,casa,74.5,28
b8f68589-5a9c-4b5b-a6f7-ce335e191c2b,Jaqueta 281,moda,182.4,133
86f3de80-2d68-4bc2-bff9-39afe179313f,Fone Bluetooth 297,eletrônicos,330.15,144
bbddb5e5-b71b-4d6e-8092-99a7417e97f8,Bicicleta 986,esportes,2422.37,126
ac0b6675-7e3b-4f22-84cf-fd6f94a27b33,Lâmpada 372,casa,20.08,19
b83116ac-366a-4085-9edc-958ed7c73251,Caixa de Som 259,eletrônicos,-307.93,35
69a69421-ceed-4cf7-9664-d316cf02f360,Mochila 437,esportes,299.82,46
cdb1c9b3-3c69-45ca-b9c9-8625c81ce4da,Smart TV 619,eletrônicos,2297.82,79
c871ea47-d3e0-4ad3-9a6d-177c403c1d41,Jaqueta 614,moda,350.81,47
33662eb2-a623-4a37-b549-b5f211e44569,Caixa de Som 305,eletrônicos,770.94,138
c13f8437-81e4-41e6-8a36-a48d30ecd88e,História 623,livros,103.07,88
9af06979-76d5-4817-aba5-4cee41ae972c,História 864,livros,-49.52,55
6a17ce8f-5c11-4e0f-835e-018f54353233,Boné 504,moda,,24
48b03fed-7fe4-4db7-82ef-1702c8e35a0b,Camiseta 632,moda,-104.08,19
de6ea20a-ce5b-43d7-aa0e-0cee4655d933,Boné 210,moda,,119
fa0f3bbb-43a7-4501-a1cc-cdca1e675736,Lâmpada 201,casa,,51
6a0f8e9b-335b-4844-9693-13cee5eee926,Panela 422,casa,87.33,41
152ee7d5-8c01-41b6-a5ad-4dfe22c653c0,Boné 457,moda,70.42,125
73b6e665-6048-429d-8e41-60ae83a85d12,Smart TV 824,eletrônicos,3573.63,82
d38458ef-e7f8-408b-ad20-0d88004bf7f0,Tênis 406,moda,396.67,101
