product_id,name,category,price,stock
0bea8810-2d86-45ba-a3d4-c11869d6313a,Romance 431,livros,79.18,105
73a5a5d8-ef79-430b-aa99-77890567e491,Romance 313,livros,48.79,101
a5767fec-c0ea-40b5-b3e1-74953bd60ecf,Mochila 889,esportes,176.27,40
2ff0934b-9683-44ec-95c6-142e77cbdd06,Skate 140,esportes,543.02,38
35df8e60-ae05-40b5-bd25-52de4d0d773b,Autoajuda 100,livros,83.91,128
c9717842-3c8a-4648-ac5e-372e78e45934,Sofá 785,casa,2843.71,72
5927a0f6-0b01-46f3-9e16-7faa2407bd25,Tênis de Corrida 731,esportes,552.68,109
3bc6c892-b984-4f45-83f0-89a36223134a,Romance 304,livros,,94
7d3eabd3-ab6d-46a7-be78-518de2614136,Smartphone 683,eletrônicos,4817.15,133
2b5d05a8-734e-4930-8007-33507033c753,Bola 174,esportes,,122
16576fe2-7ec4-4086-b182-99f000c57cf8,Caixa de Som 880,eletrônicos,316.18,55
61e5b2b4-156c-470c-8385-019539f3621a,Livro Técnico 361,livros,154.0,142
5c378105-eaa5-49dc-891c-76d951f01dc0,História 926,livros,64.25,80
cfe9a071-64f8-4e0e-9c26-c55ce1c32134,Bola 975,esportes,95.34,52
7443a8dd-3cc8-448b-a8bc-987ba56588c0,Bola 457,esportes,172.7,28
4c4cc8d6-3989-48ff-b948-d50c42427768,Cadeira 772,casa,500.44,8
e7212a0e-c195-43b8-a756-7b2c3c073526,Tênis 212,moda,280.87,30
da163f09-76d1-4cbe-9a01-285d983e45d7,Bola 129,esportes,191.37,147
c67d86a4-628c-45f6-b3a7-ff6b97bfb696,Cadeira 308,casa,537.57,150
fb073cc1-c5ad-4660-b735-439ae546b32a,Lâmpada 995,casa,,10
226f291b-97cb-49dc-96d4-2af9cf6f3bdf,Smart TV 676,eletrônicos,1733.73,79
9293cbfc-5f21-4327-9c84-d94e2f005b56,História 561,livros,111.39,132
6d98d10b-0ec5-4321-8e56-4876da7249a6,Cadeira 432,casa,531.18,108
b3e20610-9957-4a6c-ab54-f5fca75aec20,Caixa de Som 397,eletrônicos,636.01,64
f5799835-ec21-43f3-8b75-b01aadc39a54,Romance 459,livros,62.86,86
2eda8020-ef0c-403e-93f6-8879662b4478,Smart TV 460,eletrônicos,1458.42,52
610cac48-99a8-4a7c-8752-7cb1be35f9df,Bicicleta 936,esportes,846.11,87
f17f27b1-0c2a-4b61-af12-04f0d7bb41f2,Autoajuda 239,livros,35.19,40
17a52e7d-9c71-469b-8254-5b030e9c9364,Livro Técnico 176,livros,155.97,47
2f729aae-243b-4f82-b7d9-56302bc1071d,Infantil 505,livros,29.81,8
66350d4e-1679-40a6-b6b6-569e51fcae38,Sofá 418,casa,2585.34,45
e0375c4c-2b76-4256-8498-6c5d01f5cda5,Notebook 450,eletrônicos,,12
07bab668-7d6e-47c4-98ab-0b60cc27bcf7,Calça Jeans 208,moda,235.64,26
2c43895e-d780-4e03-96b1-14b972181f13,Panela 278,casa,159.4,42
518ac305-7c26-43d8-a120-07d4cdd2f43a,Bola 346,esportes,,109
ce90ec9f-6510-4d43-9757-209924a7446c,Smartphone 164,eletrônicos,3698.64,65
f653a332-8d86-461a-80b7-965452c50f74,História 820,livros,67.35,118
567d6429-b15c-4bf7-ac53-b03cf99b01c9,Lâmpada 518,casa,,98
162a6a6a-8385-456d-b584-c8576005a569,Bola 696,esportes,176.72,19
bd9b3dcf-0a4a-4f78-ab3f-896541cbd524,Tênis de Corrida 211,esportes,328.49,39
116bd1e9-5359-4a84-a4b9-cede6fb84fd3,Romance 960,livros,67.22,64
08f9bf8b-f485-4207-8f3d-7234a3b1f43f,Notebook 586,eletrônicos,2120.63,24
61a0bb70-6727-4df8-8aa2-2016ef2d5c75,Lâmpada 611,casa,54.24,125
7aea7c96-50f7-43ef-9a17-719a16cbdce8,Cadeira 232,casa,120.19,107
80a93bc3-b391-43a6-a4bc-efa13feadefa,Sofá 109,casa,1357.88,30
9632e240-3e8f-430a-b3d7-976cff3ebf37,Cadeira 394,casa,512.97,123
d32bb976-89b2-461f-b60c-288bed7dbd54,Autoajuda 735,livros,56.73,51
42c7ccc1-9d2a-457f-bb8f-a260892478da,Liquidificador 678,casa,308.27,136
fc85d860-2aaa-4a9c-851c-a4cb6720b82d,Lâmpada 760,casa,57.78,145
3a3325f1-8bb6-44d2-a467-246875774454,Calça Jeans 673,moda,243.06,123
677dce13-1975-4379-8025-b6cafea7d73b,Infantil 720,livros,20.47,117
d700fd23-c3d6-4c96-9a69-12645cafbd11,Caixa de Som 913,eletrônicos,894.39,129
48cc20d3-7b7b-45e0-a29a-fe035a866813,Smartphone 840,eletrônicos,-4959.74,106
b854edb8-6f3f-4618-8c9f-7111e94d0601,Bola 823,esportes,192.83,44
