product_id,name,category,price,stock
1c8c6697-bac8-4f8e-9445-f448e8b0a01a,Autoajuda 356,livros,71.68,132
7896111c-241b-4376-9f18-0cda3b7609e5,Panela 109,casa,173.92,43
ab540e86-6fff-4faa-abca-75e609a4ea22,Lâmpada 171,casa,46.52,112
d6943fdd-7259-4f31-89c6-002f4fe3aa51,Camiseta 580,moda,86.75,134
90d2578a-26f0-46a9-beaa-c2b99abcb490,Fone Bluetooth 396,eletrônicos,721.63,47
440dbf13-3e0b-4ea3-a970-7e7f2ea8bcf8,Smartphone 761,eletrônicos,,28
d31f9518-f7ba-4b6d-bcd2-f6ddca4283c5,Livro Técnico 336,livros,80.98,63
823b5018-8499-4d36-8ff1-afafefa412a8,Bicicleta 110,esportes,1941.53,118
75a73372-fc6a-47d1-9150-1cae3fa628e7,Panela 791,casa,206.88,135
e19da0bd-c5b4-4c97-8495-2b10d9b8692c,Fone Bluetooth 642,eletrônicos,527.39,119
3cb3573e-8aa6-469b-b0d7-65605fdd63f9,Cadeira 144,casa,585.76,25
6eec2ce1-43ab-4b84-a17c-e17c57ead4a5,Mochila 800,esportes,172.48,137
5218a1ab-234b-48fd-826d-d450e90621c5,Liquidificador 626,casa,155.55,76
c9e0acfb-36c4-4e21-a5a9-669fee98874d,Fone Bluetooth 282,eletrônicos,224.2,19
752e54ee-27da-4bee-a097-54212d6e98a2,Skate 871,esportes,607.27,67
1582daca-6c13-4655-83aa-290989984a6d,Bicicleta 762,esportes,1415.94,19
52ad2326-280a-40af-87a6-b207d342780d,Calça Jeans 515,moda,85.99,60
28cbcf51-14ea-4843-af8a-cb3e95491b78,Cadeira 262,casa,491.81,96
24906d1c-9175-4081-8590-52e5ee48f1af,Mochila 657,esportes,293.68,118
c7ea2b1f-a817-40f1-8f01-18c1d2cc3f23,Liquidificador 636,casa,194.54,64
28041e7a-ff18-41f0-bffe-d81f83a7d962,Tênis de Corrida 761,esportes,409.62,89
1a08aab6-a75c-47f5-86e6-b2278e7f34e0,Sofá 659,casa,,82
8a888cd4-d0cd-47bb-bd57-49b70043a4e2,Jaqueta 631,moda,179.48,25
fdd05050-3b2f-4bca-a9f9-1dd608cda98a,Smartphone 664,eletrônicos,1478.24,104
fac34ba2-7a12-4a6c-9bf8-5c3a81ddcd12,Boné 890,moda,34.91,92
86aad47d-0da0-4400-8434-a75d8ae22ea6,Lâmpada 872,casa,31.71,26
801fae2a-84a9-499a-bd73-118073d000f1,Romance 675,livros,63.43,132
de080c2f-248f-4922-ba8d-250d86ad694f,Skate 203,esportes,333.59,85
6f3fce48-0ff5-4b53-b455-5e77fe97e316,Lâmpada 477,casa,35.73,123
7a28a607-ef02-4d89-822a-d1d795299471,Caixa de Som 533,eletrônicos,438.75,131
8fe42627-bed5-439f-bdb2-07217d17fae3,Infantil 339,livros,,24
d970a451-4233-4fd6-8e97-b3b6d6bc159d,Liquidificador 828,casa,377.49,97
84db685e-4464-4f35-8816-1801e2507597,Bicicleta 323,esportes,2142.87,138
af0b5fba-ee2f-4b3d-8763-55355f655588,Calça Jeans 266,moda,84.24,32
1cf12716-b10b-4fc0-8019-652170649dc7,Calça Jeans 373,moda,81.47,25
ab152951-6cdd-402c-9a3e-cab0daa587a9,Autoajuda 609,livros,,27
0411c240-7523-4256-ac49-62876079f8f6,Bola 901,esportes,108.14,65
594c74d4-8ba3-4811-894a-b28b51ccaeeb,Skate 978,esportes,289.64,17
fdbd0bbe-e29f-4670-b2be-ca22f349e2fe,Tênis 389,moda,444.74,103
5b6111b4-c605-42ab-a0c1-c420d90cc28f,Smartphone 725,eletrônicos,1706.44,74
66876a7f-34f4-4fcd-aa09-e220303813f3,Caixa de Som 424,eletrônicos,842.14,24
3d85056a-30ba-4338-a405-efdc4a476edf,Livro Técnico 286,livros,140.54,63
e5f3d6b5-06ea-4e86-9ab9-25442fedb9f3,Bicicleta 515,esportes,907.25,39
